Timestamp,Survey,What is your monthly salary before tax?,Gross Salary,Currency,Job Title,Title Modifier,Benefits,How many studios have you worked at?,Gender,Are you from Sweden?,Have you ever worked outside of Sweden in the games industry?,Studio Size,Do you currently work in Sweden?,Years of XP,City,What is your employment status?
3/1/2020 16:57:28,SW,"kr41,500.00","kr41,500.00",SEK,Tech Art,Senior,"flex hours, more than 4 weeks vacation, pets/dogs allowed at office, friskvård / health compensation",4,Man,Yes,Yes,26-100 employees,Yes,14,,
3/1/2020 16:57:35,SW,"kr41,500.00","kr41,500.00",SEK,Tech Art,Senior,"flex hours, more than 4 weeks vacation, pets/dogs allowed at office, friskvård / health compensation",4,Man,Yes,Yes,26-100 employees,Yes,14,,
3/3/2020 12:25:01,SW,"kr43,000.00","kr537,500.00",SEK,Tech Art,Senior,"flex hours, working from home, more than 4 weeks vacation, fancy coffee/drinks provided, friskvård / health compensation, weekly breakfast, education / learning program for devs",5,Man,Yes,Yes,over 100,Yes,12,Stockholm,Full-time employee / fast anställd
3/1/2020 18:38:05,SW,"kr48,500.00","kr592,000.00",SEK,Tech Art,Senior,"flex hours, more than 4 weeks vacation, stock programs for employees",4,Man,Yes,No,1-25 employees,Yes,20,,
3/1/2020 20:36:24,SW,"kr53,000.00","kr850,000.00",SEK,Tech Art,Senior,"flex hours, working from home, more than 4 weeks vacation, stock programs for employees, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast, education / learning program for devs",2,Man,Yes,No,over 100,Yes,8,,
3/8/2020 22:25:39,SW,"kr38,000.00","kr524,400.00",SEK,UI / UX,Associate,"flex hours, working from home, more than 4 weeks vacation, massages provided, fancy coffee/drinks provided, friskvård / health compensation, free soda, weekly breakfast, education / learning program for devs",3,Woman,No,Yes,over 100,Yes,5,Stockholm,Full-time employee / fast anställd
3/2/2020 18:06:16,SW,"kr25,000.00","kr300,000.00",SEK,UI / UX,Junior,"flex hours, friskvård / health compensation",1,Man,Yes,No,1-25 employees,Yes,1,Stockholm,Full-time employee / fast anställd
3/2/2020 19:41:01,SW,"kr41,252.00","kr30,000.00",SEK,UI / UX,Lead,"massages provided, weekly breakfast",4,Woman,No,Yes,over 100,Yes,14,Malmö,Full-time employee / fast anställd
3/2/2020 5:51:29,SW,"kr70,000.00","kr840,000.00",SEK,UI / UX,Lead,"flex hours, working from home, more than 4 weeks vacation",2,Man,Yes,No,over 100,Yes,3,Stockholm ,
3/18/2020 14:53:57,SW,"kr70,000.00","kr840,000.00",SEK,UI / UX,Lead,"flex hours, working from home, more than 4 weeks vacation, fancy coffee/drinks provided, friskvård / health compensation, weekly breakfast",1,Man,Yes,No,over 100,Yes,3,Stockholm,Freelance / Consultant
12/3/2021 0:04:22,SW,"kr40,000.00","kr520,000.00",SEK,UI / UX,Lead,"flex hours, working from home, more than 4 weeks vacation, more than 6 weeks vacation, pets/dogs allowed at office, massages provided, fancy coffee/drinks provided, friskvård / health compensation, free soda",2,Man,Yes,No,26-100 employees,Yes,7,Stockholm,Full-time employee / fast anställd
3/1/2020 15:47:50,SW,"kr24,500.00","kr294,000.00",SEK,UI / UX,none,"more than 4 weeks vacation, pets/dogs allowed at office",2,Man,Yes,No,1-25 employees,Yes,6,,
3/1/2020 19:26:45,SW,"kr29,000.00","kr348,000.00",SEK,UI / UX,none,friskvård / health compensation,2,Man,Yes,No,26-100 employees,Yes,7,,
3/18/2020 15:00:09,SW,"kr29,120.00","kr363,440.00",SEK,UI / UX,none,"flex hours, working from home, more than 4 weeks vacation, pets/dogs allowed at office, friskvård / health compensation, weekly breakfast",1,Woman,Yes,No,1-25 employees,Yes,3,Stockholm,Full-time employee / fast anställd
3/2/2020 15:24:51,SW,"kr33,000.00","kr396,000.00",SEK,UI / UX,none,"flex hours, more than 4 weeks vacation, massages provided, fancy coffee/drinks provided, friskvård / health compensation, weekly breakfast",3,Woman,Yes,No,26-100 employees,Yes,5,Stockholm,Full-time employee / fast anställd
3/2/2020 9:52:06,SW,"kr35,000.00","kr420,000.00",SEK,UI / UX,none,"flex hours, more than 4 weeks vacation, stock programs for employees, fancy coffee/drinks provided, friskvård / health compensation, weekly breakfast",3,Woman,No,Yes,over 100,Yes,11,Malmo,
3/2/2020 12:16:34,SW,"kr38,500.00","kr460,000.00",SEK,UI / UX,none,"flex hours, more than 4 weeks vacation, stock programs for employees, friskvård / health compensation, in-house mindfulness /meditation sessions, Personal Development Time one day each month, ""Social Hour"" on Fridays ",1,Man,Yes,No,over 100,Yes,3,Stockholm,Full-time employee / fast anställd
3/1/2020 23:04:13,SW,"kr41,000.00","kr471,248.00",SEK,UI / UX,none,"flex hours, working from home, more than 4 weeks vacation, stock programs for employees, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, weekly breakfast, education / learning program for devs",1,Man,No,Yes,over 100,Yes,15,Stockholm,
3/2/2020 12:38:14,SW,"kr42,500.00","kr475,683.00",SEK,UI / UX,none,"working from home, more than 4 weeks vacation, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions",4,Woman,No,Yes,over 100,Yes,10,Stockholm,Full-time employee / fast anställd
3/1/2020 19:46:25,SW,"kr37,000.00","kr480,000.00",SEK,UI / UX,none,"friskvård / health compensation, in-house mindfulness /meditation sessions, free soda, weekly breakfast, education / learning program for devs",2,Woman,No,No,over 100,Yes,4.5,,
3/2/2020 11:54:38,SW,"kr37,000.00","kr480,000.00",SEK,UI / UX,none,"flex hours, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house yoga sessions, free soda, weekly breakfast",3,Woman,No,Yes,26-100 employees,Yes,5,Malmö,Full-time employee / fast anställd
3/2/2020 12:30:30,SW,"kr40,000.00","kr480,000.00",SEK,UI / UX,none,"flex hours, more than 4 weeks vacation, stock programs for employees, fancy coffee/drinks provided, friskvård / health compensation",1,Man,Yes,No,over 100,Yes,5,Stockholm,Full-time employee / fast anställd
3/1/2020 16:05:07,SW,"kr41,000.00","kr515,000.00",SEK,UI / UX,none,"flex hours, working from home, more than 4 weeks vacation, stock programs for employees, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, weekly breakfast, education / learning program for devs",1,Woman,No,No,over 100,Yes,4,,
3/2/2020 16:34:04,SW,"kr43,000.00","kr550,000.00",SEK,UI / UX,none,"working from home, massages provided, fancy coffee/drinks provided, in-house mindfulness /meditation sessions, free soda, weekly breakfast",4,Man,No,Yes,over 100,Yes,11,Stockholm,Full-time employee / fast anställd
3/3/2020 8:17:03,SW,"kr43,000.00","kr561,000.00",SEK,UI / UX,none,"flex hours, working from home, more than 4 weeks vacation, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast",1,Man,Yes,No,over 100,Yes,5,Stockholm,Full-time employee / fast anställd
3/2/2020 10:15:14,SW,"kr47,900.00","kr661,020.00",SEK,UI / UX,none,"flex hours, working from home, more than 4 weeks vacation, stock programs for employees, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast, education / learning program for devs",1,Man,Yes,No,over 100,Yes,2,Stockholm,
3/2/2020 12:11:55,SW,"kr39,000.00","kr900,000.00",SEK,UI / UX,none,"more than 4 weeks vacation, massages provided, fancy coffee/drinks provided, friskvård / health compensation, free soda, weekly breakfast, education / learning program for devs",1,Man,Yes,Yes,over 100,Yes,3,Stockholm,Full-time employee / fast anställd
3/2/2020 9:37:31,SW,"kr95,000.00","kr1,200,000.00",SEK,UI / UX,none,"flex hours, stock programs for employees, fancy coffee/drinks provided, friskvård / health compensation, free soda",3,Man,No,Yes,over 100,No,5,Seattle,
3/2/2020 9:46:48,SW,"kr30,098.00","kr3,617,176.00",SEK,UI / UX,none,"more than 4 weeks vacation, weekly breakfast",1,Woman,No,No,over 100,Yes,3,Malmö,
3/2/2020 11:58:03,SW,"kr36,286.00","kr435,816.00",SEK,UI / UX,Senior,"flex hours, more than 4 weeks vacation, stock programs for employees, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast",4,Man,No,Yes,over 100,Yes,10,Malmo,Full-time employee / fast anställd
3/2/2020 13:17:57,SW,"kr37,000.00","kr444,000.00",SEK,UI / UX,Senior,"flex hours, more than 4 weeks vacation, friskvård / health compensation, weekly breakfast",4,Man,Yes,No,over 100,Yes,10,Malmö,Full-time employee / fast anställd
3/2/2020 7:58:20,SW,"kr37,500.00","kr450,000.00",SEK,UI / UX,Senior,"flex hours, more than 4 weeks vacation, fancy coffee/drinks provided, friskvård / health compensation, in-house yoga sessions, weekly breakfast",3,Man,Yes,No,over 100,Yes,9,Malmö,
3/2/2020 8:05:56,SW,"kr43,992.00","kr528,682.00",SEK,UI / UX,Senior,"flex hours, more than 4 weeks vacation, stock programs for employees, massages provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast, education / learning program for devs",4,Man,No,Yes,over 100,Yes,4,Malmö,
3/2/2020 12:09:16,SW,"kr45,297.00","kr532,000.00",SEK,UI / UX,Senior,"flex hours, stock programs for employees, massages provided, friskvård / health compensation, in-house mindfulness /meditation sessions, weekly breakfast",1,Man,No,No,over 100,Yes,5,Malmö,Full-time employee / fast anställd
3/1/2020 14:06:48,SW,"kr31,800.00",,SEK,UI / UX,Senior,"flex hours, working from home, more than 4 weeks vacation, massages provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, education / learning program for devs",4,Man,No,Yes,,,,,
9/2/2020 17:49:36,SW,"kr55,833.00","kr670,000.00",SEK,UI / UX,Senior,"flex hours, working from home, more than 4 weeks vacation, fancy coffee/drinks provided, friskvård / health compensation, free soda, weekly breakfast, education / learning program for devs",2,Woman,Yes,Yes,over 100,Yes,6,Stockholm,Full-time employee / fast anställd
3/2/2020 13:08:49,SW,"kr28,477.00","kr370,201.00",SEK,User research,Lead,"flex hours, working from home, more than 4 weeks vacation, friskvård / health compensation",1,Woman,Yes,No,over 100,Yes,3,Stockholm,Full-time employee / fast anställd
11/11/2021 12:54:12,SW,"kr60,000.00","kr850,000.00",SEK,User research,Lead,"flex hours, working from home, more than 4 weeks vacation, fancy coffee/drinks provided, friskvård / health compensation, free soda",2,Woman,Yes,Yes,over 100,Yes,5,Stockholm,Full-time employee / fast anställd
3/18/2020 19:32:25,SW,"kr28,000.00","kr336,000.00",SEK,User research,none,"flex hours, working from home, more than 4 weeks vacation, fancy coffee/drinks provided, friskvård / health compensation, Friday ""social hour"" (Friday beers)",1,Woman,Yes,No,over 100,Yes,6,Stockholm,Full-time employee / fast anställd
3/1/2020 23:52:48,SW,"kr34,000.00","kr446,850.00",SEK,VFX Art,Associate,"working from home, more than 4 weeks vacation, stock programs for employees, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast",3,Woman,Yes,No,over 100,Yes,7,Stockholm,
3/2/2020 19:13:15,SW,"kr38,000.00","kr38,000.00",SEK,VFX Art,none,"flex hours, more than 4 weeks vacation, pets/dogs allowed at office, massages provided, friskvård / health compensation",6,Man,No,Yes,26-100 employees,Yes,6,Stockholm,Full-time employee / fast anställd
3/3/2020 16:04:53,SW,"kr32,000.00","kr384,000.00",SEK,VFX Art,none,"flex hours, more than 4 weeks vacation, fancy coffee/drinks provided, friskvård / health compensation",1,Man,Yes,No,1-25 employees,Yes,6,Stockholm,Full-time employee / fast anställd
3/2/2020 17:28:43,SW,"kr35,000.00","kr400,000.00",SEK,VFX Art,none,"flex hours, working from home, more than 4 weeks vacation, pets/dogs allowed at office, massages provided, fancy coffee/drinks provided, friskvård / health compensation, weekly breakfast, education / learning program for devs",3,Man,Yes,No,26-100 employees,Yes,7,Stockholm,Full-time employee / fast anställd
3/3/2020 10:08:04,SW,"kr45,000.00","kr730,000.00",SEK,video / assets creation,Director of,"flex hours, working from home, more than 4 weeks vacation, friskvård / health compensation",4,Man,Yes,No,1-25 employees,Yes,12,Gothenburg,Full-time employee / fast anställd
9/18/2020 13:49:22,SW,"kr27,000.00","kr330,000.00",SEK,Writing/Narrative,Junior,"flex hours, working from home, more than 4 weeks vacation, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast",1,Woman,Yes,No,over 100,Yes,1,Stockholm,Full-time employee / fast anställd
3/3/2020 13:17:21,SW,"kr47,000.00","kr800,000.00",SEK,Writing/Narrative,Lead,"more than 4 weeks vacation, stock programs for employees, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast",2,Man,Yes,No,over 100,Yes,12,Stockholm,Full-time employee / fast anställd
3/2/2020 6:57:41,SW,"kr28,000.00","kr336,000.00",SEK,Writing/Narrative,none,"flex hours, more than 4 weeks vacation, fancy coffee/drinks provided, friskvård / health compensation, in-house yoga sessions, weekly breakfast",2,Man,Yes,No,26-100 employees,Yes,4,Malmö,
3/2/2020 7:36:06,SW,"kr33,300.00","kr399,600.00",SEK,Writing/Narrative,none,"flex hours, more than 4 weeks vacation, friskvård / health compensation, weekly breakfast",2,Woman,Yes,No,26-100 employees,Yes,5,Gothenburg ,
3/2/2020 20:04:56,SW,"kr34,200.00","kr410,000.00",SEK,Writing/Narrative,none,"more than 4 weeks vacation, stock programs for employees, friskvård / health compensation, weekly breakfast",4,Woman,No,Yes,over 100,Yes,8,malmo,Full-time employee / fast anställd
3/2/2020 10:01:54,SW,"kr36,000.00","kr500,000.00",SEK,Writing/Narrative,none,"flex hours, working from home, friskvård / health compensation, weekly breakfast",3,Woman,Yes,Yes,over 100,Yes,7,Stockholm,
3/17/2021 14:49:04,SW,"kr33,500.00","kr402,000.00",SEK,Writing/Narrative,none,"working from home, fancy coffee/drinks provided, friskvård / health compensation",3,Woman,Yes,Yes,over 100,Yes,5,Stockholm,Full-time employee / fast anställd
3/2/2020 9:47:59,SW,"kr42,000.00","kr46,351.00",SEK,Writing/Narrative,Senior,"stock programs for employees, fancy coffee/drinks provided, friskvård / health compensation, weekly breakfast",4,Man,No,Yes,over 100,Yes,18,Malmo,
3/2/2020 8:52:34,SW,"kr4,100.00","kr54,000.00",SEK,Writing/Narrative,Senior,"6 hour work day (or less than 40 hours a week work), flex hours, more than 4 weeks vacation, stock programs for employees, friskvård / health compensation, free soda",3,Man,No,Yes,over 100,No,7,,
4/4/2022 15:33:58,SW,48000,576000,SEK,Design Systems,Lead,"flex hours, working from home, more than 4 weeks vacation, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast, education / learning program for devs",4,Enby,No,Yes,over 100,Yes,9,Stockholm,Full-time employee / fast anställd
